id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,readability_score,quality_score,is_multi_table,text_model,vision_model
1434,Pie,Hard,7.0223,28.0892,4,24470,3055,27525,6117.5,763.75,6881.25,4,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1435,Bar,Hard,1.7072,6.8287,4,15241,625,15866,3810.25,156.25,3966.5,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,True,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1460,Bar,Medium,0.7521,3.0085,4,13504,116,13620,3376.0,29.0,3405.0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1465,Scatter,Easy,7.2086,7.2086,1,6435,791,7226,6435.0,791.0,7226.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1468,Grouping Scatter,Medium,0.3967,0.7934,2,6715,44,6759,3357.5,22.0,3379.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1482,Grouping Line,Hard,0.3791,0.3791,1,3402,22,3424,3402.0,22.0,3424.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1496,Pie,Easy,0.2476,0.2476,1,3397,17,3414,3397.0,17.0,3414.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1497,Pie,Easy,0.2406,0.7217,3,10392,45,10437,3464.0,15.0,3479.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1499,Bar,Medium,2.1622,2.1622,1,4820,233,5053,4820.0,233.0,5053.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1500,Pie,Easy,0.271,0.542,2,6932,40,6972,3466.0,20.0,3486.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1504,Grouping Scatter,Medium,6.805,6.805,1,7516,789,8305,7516.0,789.0,8305.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1507,Pie,Easy,0.2893,1.1572,4,13867,84,13951,3466.75,21.0,3487.75,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
1509,Pie,Medium,0.3492,0.6984,2,6931,58,6989,3465.5,29.0,3494.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,Qwen/Qwen2.5-Coder-7B-Instruct-AWQ,None
