id,chart,hardness,avg_inference_time,total_inference_time,inference_count,total_prompt_tokens,total_response_tokens,total_tokens,avg_prompt_tokens,avg_response_tokens,avg_total_tokens,token_count,code execution_fail_rate,surface-form check_fail_rate,deconstruction_fail_rate,chart type check_fail_rate,data check_fail_rate,order check_fail_rate,layout check_fail_rate,scale and ticks check_fail_rate,invalid_rate,illegal rate,pass_rate,quality_score,readability_score,is_multi_table,text_model,vision_model
468@y_name@DESC,Bar,Medium,7.1053,14.2107,2,1758,506,2264,879.0,253.0,1132.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
469@y_name@DESC,Bar,Medium,7.2199,7.2199,1,876,255,1131,876.0,255.0,1131.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
474@x_name@DESC,Bar,Easy,5.9119,5.9119,1,868,207,1075,868.0,207.0,1075.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1437@x_name@DESC,Bar,Extra Hard,12.9768,12.9768,1,1662,424,2086,1662.0,424.0,2086.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1448@x_name@ASC,Line,Extra Hard,15.9269,63.7076,4,12523,2112,14635,3130.75,528.0,3658.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3220@x_name@ASC,Bar,Medium,7.6183,15.2366,2,2118,523,2641,1059.0,261.5,1320.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3224@x_name@DESC,Bar,Medium,7.0855,14.171,2,1696,491,2187,848.0,245.5,1093.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3226@y_name@DESC,Bar,Extra Hard,12.9757,38.927,3,5330,1337,6667,1776.6667,445.6667,2222.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3236@x_name@ASC,Bar,Hard,8.3507,8.3507,1,1064,289,1353,1064.0,289.0,1353.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3238@y_name@ASC,Bar,Medium,6.9438,34.7189,5,5279,1190,6469,1055.8,238.0,1293.8,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3247@x_name@ASC,Line,Easy,7.0467,14.0934,2,2114,485,2599,1057.0,242.5,1299.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3256@x_name@ASC,Line,Easy,8.2052,8.2052,1,1059,284,1343,1059.0,284.0,1343.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1498@y_name@DESC,Bar,Medium,6.86,20.5799,3,3136,706,3842,1045.3333,235.3333,1280.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1508@x_name@ASC,Bar,Medium,7.3063,21.919,3,3133,758,3891,1044.3333,252.6667,1297.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1510@y_name@ASC,Bar,Hard,8.1496,16.2991,2,2091,565,2656,1045.5,282.5,1328.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1511@x_name@ASC,Bar,Medium,6.8226,13.6452,2,1811,467,2278,905.5,233.5,1139.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1516@x_name@DESC,Bar,Hard,9.1294,18.2587,2,2327,631,2958,1163.5,315.5,1479.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1518@x_name@ASC,Bar,Medium,7.1573,14.3146,2,2074,494,2568,1037.0,247.0,1284.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2459@y_name@DESC,Bar,Medium,8.3468,50.0806,6,4684,1735,6419,780.6667,289.1667,1069.8333,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2461@y_name@DESC,Bar,Hard,12.8726,64.3632,5,6150,2231,8381,1230.0,446.2,1676.2,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2465@x_name@DESC,Bar,Hard,8.1487,16.2973,2,1567,567,2134,783.5,283.5,1067.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2317@x_name@ASC,Bar,Medium,9.7739,9.7739,1,1008,336,1344,1008.0,336.0,1344.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2321@y_name@ASC,Bar,Medium,7.2579,43.5477,6,5985,1515,7500,997.5,252.5,1250.0,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2565@y_name@ASC,Bar,Extra Hard,56.1922,56.1922,1,6043,1997,8040,6043.0,1997.0,8040.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2566@y_name@DESC,Bar,Extra Hard,10.6598,10.6598,1,1281,368,1649,1281.0,368.0,1649.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2551@y_name@ASC,Bar,Medium,7.8111,23.4332,3,2337,836,3173,779.0,278.6667,1057.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2558@x_name@ASC,Bar,Easy,7.0468,14.0937,2,1539,503,2042,769.5,251.5,1021.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2560@y_name@DESC,Bar,Medium,7.3889,22.1668,3,2322,793,3115,774.0,264.3333,1038.3333,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2959@y_name@ASC,Bar,Hard,8.5631,34.2525,4,3212,1218,4430,803.0,304.5,1107.5,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2509@x_name@ASC,Bar,Hard,8.4122,8.4122,1,1062,297,1359,1062.0,297.0,1359.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2513@x_name@ASC,Bar,Hard,8.1121,8.1121,1,1109,286,1395,1109.0,286.0,1395.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2517@y_name@ASC,Bar,Hard,7.7117,15.4234,2,1827,551,2378,913.5,275.5,1189.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1551@y_name@ASC,Bar,Extra Hard,38.221,191.1049,5,18318,6751,25069,3663.6,1350.2,5013.8,5,0.4,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.4,0.6,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1622@y_name@ASC,Bar,Hard,51.5064,51.5064,1,5405,1792,7197,5405.0,1792.0,7197.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1626@y_name@ASC,Bar,Hard,8.709,26.1271,3,3983,903,4886,1327.6667,301.0,1628.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1627@x_name@DESC,Bar,Hard,26.504,26.504,1,2471,916,3387,2471.0,916.0,3387.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1632@y_name@ASC,Bar,Hard,8.9953,26.9859,3,4000,925,4925,1333.3333,308.3333,1641.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1671@y_name@ASC,Bar,Medium,8.4959,25.4877,3,4052,858,4910,1350.6667,286.0,1636.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1696@x_name@DESC,Line,Medium,26.635,106.5399,4,13369,3670,17039,3342.25,917.5,4259.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1702@y_name@ASC,Bar,Medium,7.6498,7.6498,1,850,266,1116,850.0,266.0,1116.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1703@y_name@DESC,Bar,Hard,10.8183,10.8183,1,1171,386,1557,1171.0,386.0,1557.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1746@x_name@ASC,Line,Medium,20.3403,81.3612,4,10410,2878,13288,2602.5,719.5,3322.0,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1795@x_name@DESC,Line,Medium,30.879,92.637,3,10741,3214,13955,3580.3333,1071.3333,4651.6667,3,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1802@y_name@DESC,Bar,Extra Hard,8.974,17.9481,2,2325,635,2960,1162.5,317.5,1480.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1835@x_name@ASC,Line,Hard,20.2916,60.8749,3,9341,2145,11486,3113.6667,715.0,3828.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1869@x_name@ASC,Line,Easy,7.6521,22.9563,3,3464,819,4283,1154.6667,273.0,1427.6667,3,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1956@y_name@DESC,Bar,Extra Hard,14.9967,29.9934,2,4587,1042,5629,2293.5,521.0,2814.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
1963@y_name@DESC,Bar,Hard,7.3465,14.693,2,2665,526,3191,1332.5,263.0,1595.5,2,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2726@x_name@DESC,Bar,Extra Hard,11.8098,11.8098,1,920,421,1341,920.0,421.0,1341.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2733@y_name@ASC,Bar,Extra Hard,22.923,68.7689,3,6976,2438,9414,2325.3333,812.6667,3138.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
733@y_name@DESC,Bar,Medium,7.3828,14.7656,2,1698,513,2211,849.0,256.5,1105.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
748@y_name@DESC,Bar,Extra Hard,9.9496,29.8487,3,2940,1038,3978,980.0,346.0,1326.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
753@x_name@DESC,Bar,Medium,7.0824,21.2472,3,2557,757,3314,852.3333,252.3333,1104.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
754@y_name@ASC,Bar,Hard,7.1154,14.2308,2,1709,507,2216,854.5,253.5,1108.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
763@y_name@ASC,Bar,Medium,6.6936,20.0807,3,2458,715,3173,819.3333,238.3333,1057.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2625@x_name@ASC,Bar,Medium,7.6891,30.7565,4,3549,1076,4625,887.25,269.0,1156.25,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
609@x_name@ASC,Bar,Extra Hard,14.0842,28.1683,2,3249,966,4215,1624.5,483.0,2107.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
619@x_name@ASC,Bar,Easy,7.296,7.296,1,829,257,1086,829.0,257.0,1086.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
620@x_name@ASC,Bar,Hard,7.6113,7.6113,1,763,269,1032,763.0,269.0,1032.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
621@y_name@ASC,Bar,Medium,7.5495,37.7476,5,3983,1326,5309,796.6,265.2,1061.8,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
624@y_name@ASC,Bar,Medium,6.6726,20.0177,3,2278,694,2972,759.3333,231.3333,990.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
627@y_name@DESC,Bar,Medium,6.7803,6.7803,1,834,234,1068,834.0,234.0,1068.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
630@y_name@DESC,Bar,Medium,6.245,12.4899,2,2252,422,2674,1126.0,211.0,1337.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
633@y_name@DESC,Bar,Hard,10.4683,10.4683,1,896,365,1261,896.0,365.0,1261.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
636@y_name@DESC,Bar,Hard,9.5216,9.5216,1,898,339,1237,898.0,339.0,1237.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
640@x_name@ASC,Line,Medium,6.8028,13.6056,2,1807,469,2276,903.5,234.5,1138.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
642@x_name@DESC,Line,Medium,6.8217,20.4652,3,2706,702,3408,902.0,234.0,1136.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
647@x_name@DESC,Grouping Line,Hard,42.8604,42.8604,1,4219,1505,5724,4219.0,1505.0,5724.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
648@x_name@ASC,Grouping Line,Extra Hard,38.9505,77.901,2,8444,2769,11213,4222.0,1384.5,5606.5,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
652@x_name@DESC,Bar,Extra Hard,12.6412,12.6412,1,1160,433,1593,1160.0,433.0,1593.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
653@x_name@DESC,Bar,Extra Hard,34.424,34.424,1,4662,1170,5832,4662.0,1170.0,5832.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
654@x_name@DESC,Bar,Medium,7.0314,28.1254,4,3217,958,4175,804.25,239.5,1043.75,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
655@x_name@DESC,Bar,Medium,10.0968,10.0968,1,803,350,1153,803.0,350.0,1153.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
657@y_name@ASC,Bar,Hard,11.3956,22.7912,2,1609,791,2400,804.5,395.5,1200.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
713@y_name@DESC,Bar,Hard,9.4545,37.8178,4,3771,1314,5085,942.75,328.5,1271.25,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
715@y_name@DESC,Bar,Hard,8.9166,17.8332,2,2121,615,2736,1060.5,307.5,1368.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
719@x_name@DESC,Bar,Hard,10.4126,10.4126,1,1054,362,1416,1054.0,362.0,1416.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
380@x_name@ASC,Bar,Medium,8.3546,41.7728,5,4803,1476,6279,960.6,295.2,1255.8,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
383@x_name@ASC,Bar,Medium,8.5466,25.6398,3,2889,918,3807,963.0,306.0,1269.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
394@y_name@DESC,Bar,Easy,6.3331,37.9986,6,5725,1333,7058,954.1667,222.1667,1176.3333,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
395@x_name@ASC,Bar,Easy,7.2773,7.2773,1,956,255,1211,956.0,255.0,1211.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
406@x_name@ASC,Bar,Easy,7.0475,7.0475,1,951,247,1198,951.0,247.0,1198.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
723@y_name@ASC,Bar,Hard,8.4112,8.4112,1,854,292,1146,854.0,292.0,1146.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
725@x_name@DESC,Bar,Hard,6.9052,6.9052,1,859,240,1099,859.0,240.0,1099.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
726@y_name@DESC,Bar,Medium,9.59,19.18,2,1732,665,2397,866.0,332.5,1198.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3208@x_name@DESC,Bar,Medium,8.6797,8.6797,1,828,303,1131,828.0,303.0,1131.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3210@x_name@DESC,Line,Easy,8.5748,8.5748,1,893,294,1187,893.0,294.0,1187.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3214@x_name@DESC,Bar,Hard,10.8071,10.8071,1,828,379,1207,828.0,379.0,1207.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3216@y_name@ASC,Bar,Medium,6.9128,13.8256,2,1647,493,2140,823.5,246.5,1070.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
3218@x_name@DESC,Line,Medium,10.8743,21.7486,2,2906,774,3680,1453.0,387.0,1840.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2066@y_name@DESC,Bar,Hard,7.4825,22.4476,3,2626,796,3422,875.3333,265.3333,1140.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2072@y_name@ASC,Bar,Hard,8.3491,16.6981,2,1917,594,2511,958.5,297.0,1255.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2655@x_name@ASC,Bar,Medium,6.7699,13.5397,2,2055,479,2534,1027.5,239.5,1267.0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2658@y_name@ASC,Bar,Medium,6.8379,20.5136,3,2850,728,3578,950.0,242.6667,1192.6667,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2659@x_name@ASC,Bar,Medium,13.1089,26.2179,2,4396,925,5321,2198.0,462.5,2660.5,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,False,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2691@x_name@ASC,Bar,Hard,11.2608,11.2608,1,883,385,1268,883.0,385.0,1268.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2360@y_name@DESC,Bar,Hard,8.2852,33.1409,4,3948,1158,5106,987.0,289.5,1276.5,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2369@y_name@DESC,Bar,Hard,9.4479,28.3437,3,2965,989,3954,988.3333,329.6667,1318.0,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
2383@x_name@ASC,Bar,Medium,9.2316,9.2316,1,983,323,1306,983.0,323.0,1306.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,True,Qwen/Qwen2.5-Coder-32B-Instruct-AWQ,None
